composition,gap expt,composition_pmg,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NValence,MagpieData mean NpUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber
K2Ge2PbS6,2.85,K2 Ge2 Pb1 S6,25.454545454545453,70.27272727272727,547.8754545454545,12.727272727272727,129.27272727272728,2.1336363636363633,1.8181818181818181,2.727272727272727,2.727272727272727,8.545454545454545,2.1818181818181817,2.3636363636363638,34.09587121212727,1.2707272727272727,141.1818181818182
K2Ge3(BO5)2,5.38,K2 Ge3 B2 O10,13.176470588235293,73.94117647058823,561.8388235294118,13.529411764705882,93.76470588235294,2.7147058823529413,1.8823529411764706,2.823529411764706,1.7647058823529411,6.470588235294118,2.4705882352941178,2.588235294117647,18.86019607843529,0.24688235294117647,93.23529411764706
K2Hg(PSe3)2,2.25,K2 Hg1 P2 Se6,32.0,70.63636363636364,409.6345454545454,12.727272727272727,133.8181818181818,2.12,1.8181818181818181,2.727272727272727,6.363636363636363,12.181818181818182,1.6363636363636365,1.8181818181818181,33.828308702790906,0.7312727272727273,64.72727272727273
K2Hg3(GeS4)2,2.64,K2 Hg3 Ge2 S8,31.333333333333332,72.06666666666666,460.38000000000005,12.933333333333334,125.46666666666667,2.1533333333333333,1.8666666666666667,2.4,3.3333333333333335,10.4,1.6,1.7333333333333334,31.615406130273332,1.2254666666666665,131.06666666666666
K2Hg3Se1.31S2.69,2.28,K2 Hg3 Se1.31 S2.69,40.620000000000005,63.59,340.87204444444444,11.333333333333334,137.9611111111111,1.991188888888889,1.7777777777777777,1.7777777777777777,4.788888888888889,13.011111111111113,0.8888888888888888,1.1111111111111112,36.13866507823333,0.7744522222222222,129.18222222222224
K2Hg3Se2.97S1.03,2.11,K2 Hg3 Se2.97 S1.03,43.940000000000005,63.77444444444445,360.35675555555554,11.333333333333336,140.7277777777778,1.9856555555555555,1.7777777777777777,1.7777777777777777,6.633333333333334,14.855555555555558,0.8888888888888888,1.1111111111111112,36.1632192449,0.5156766666666667,118.85333333333334
K2Ho4Cu4S9,2.43,K2 Ho4 Cu4 S9,29.789473684210527,62.421052631578945,873.0200000000001,10.631578947368421,139.31578947368422,1.9673684210526314,1.6842105263157894,1.894736842105263,2.1052631578947367,8.0,0.9473684210526315,1.894736842105263,28.710975877189473,1.0430526315789472,145.47368421052633
K2In2P3Se10,2.2,K2 In2 P3 Se10,30.647058823529413,76.17647058823529,436.7329411764706,13.705882352941176,130.05882352941177,2.19235294117647,1.8823529411764706,3.0,7.0588235294117645,11.941176470588236,2.2941176470588234,2.411764705882353,30.684943977588237,0.756764705882353,51.88235294117647
K2In3AgSe6,1.64,K2 In3 Ag1 Se6,36.333333333333336,69.16666666666667,513.4366666666666,12.333333333333334,141.41666666666666,2.0175,1.75,2.25,8.333333333333334,12.333333333333334,2.25,2.5,32.57027777778333,0.3995,98.66666666666667
K2In3CuSe6,1.68,K2 In3 Cu1 Se6,34.833333333333336,69.08333333333333,523.6733333333333,12.333333333333334,140.33333333333334,2.015,1.75,2.25,8.333333333333334,12.333333333333334,2.25,2.5,32.13194444445,0.3995,98.66666666666667
K2La2Sb2S9,2.2,K2 La2 Sb2 S9,26.533333333333335,66.26666666666667,557.4573333333334,12.133333333333333,136.2,2.0773333333333333,1.8666666666666667,2.8,1.4666666666666666,6.133333333333334,1.6,2.933333333333333,34.34734722222667,1.3212,120.53333333333333
K2La2Ti3O10,3.05,K2 La2 Ti3 O10,17.529411764705884,60.64705882352941,554.7094117647058,10.588235294117647,115.29411764705883,2.521176470588235,1.8823529411764706,2.3529411764705883,0.47058823529411764,4.705882352941177,1.1764705882352942,3.764705882352941,21.242843137258824,0.0,91.05882352941177
K2Mn(SnSe3)2,2.0,K2 Mn1 Sn2 Se6,33.36363636363637,68.36363636363636,560.5654545454545,12.090909090909092,140.27272727272728,2.037272727272727,1.8181818181818181,2.5454545454545454,7.7272727272727275,12.090909090909092,1.8181818181818181,2.4545454545454546,34.435538140027276,0.4358181818181819,94.63636363636364
K2MnSnSe4,1.7,K2 Mn1 Sn1 Se4,31.125,61.75,584.1424999999999,10.875,145.5,1.91875,1.75,2.25,6.875,10.875,1.5,2.375,36.7082399425375,0.3995,109.0
K2Mo2Se2O11,3.3,K2 Mo2 Se2 O11,16.352941176470587,73.0,473.8741176470588,13.058823529411764,98.82352941176471,2.8764705882352937,1.7647058823529411,3.0588235294117645,1.7647058823529411,6.588235294117647,1.5294117647058822,2.3529411764705883,19.387549019611765,0.094,63.294117647058826
K2NbCuS4,2.82,K2 Nb1 Cu1 S4,21.5,58.625,791.78375,10.25,140.25,1.9325,1.5,2.0,1.75,5.25,1.0,2.25,34.826354166674996,1.101,149.0
K2NbCuSe4,2.14,K2 Nb1 Cu1 Se4,30.5,59.125,844.60375,10.25,147.75,1.9175,1.5,2.0,6.75,10.25,1.0,2.25,34.892916666675,0.3995,121.0
K2Nd2Ti3O10,3.25,K2 Nd2 Ti3 O10,17.88235294117647,61.35294117647059,566.5917647058823,10.588235294117647,114.58823529411765,2.5258823529411765,1.8823529411764706,2.3529411764705883,0.35294117647058826,5.0588235294117645,1.1764705882352942,3.8823529411764706,20.997254901964705,0.0,91.05882352941177
K2PAuS4,2.63,K2 P1 Au1 S4,24.5,63.375,485.14124999999996,11.5,133.625,2.08625,1.625,2.375,1.25,7.0,1.375,1.75,36.078883928574996,1.304125,120.625
K2PdSe10,1.48,K2 Pd1 Se10,32.61538461538461,73.6923076923077,572.3930769230769,13.23076923076923,134.23076923076923,2.256923076923077,1.6923076923076923,3.076923076923077,8.461538461538462,13.23076923076923,1.5384615384615385,1.6923076923076923,32.29410256410769,0.6146153846153847,63.30769230769231
K2RbSb,1.2,K2 Rb1 Sb1,31.5,23.75,472.325,4.5,191.25,1.1275,1.25,0.75,2.5,4.5,0.75,1.5,67.12395833334999,0.0,213.25
K2ReH9,5.71,K2 Re1 H9,10.166666666666666,74.0,354.8458333333333,1.5,69.66666666666667,1.945,1.0833333333333333,0.0,0.4166666666666667,2.6666666666666665,0.0,1.3333333333333333,18.36694444445,5.889749999999999,199.83333333333334
K2S,2.1,K2 S1,18.0,31.333333333333332,353.8066666666667,6.0,170.33333333333334,1.4066666666666665,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,57.333402777799996,0.734,176.0
K2Sb8Se3,1.31,K2 Sb8 Se3,42.15384615384615,73.3076923076923,721.9461538461538,13.076923076923077,144.46153846153845,1.976153846153846,1.8461538461538463,2.769230769230769,8.461538461538462,13.076923076923077,2.3076923076923075,2.4615384615384617,36.65025641026154,0.1843846153846154,140.6153846153846
K2Se,1.8,K2 Se1,24.0,31.666666666666668,389.02,6.0,175.33333333333334,1.3966666666666665,1.3333333333333333,1.3333333333333333,3.3333333333333335,6.0,0.6666666666666666,1.3333333333333333,57.3777777778,0.26633333333333337,157.33333333333334
K2Sm2Ti3O10,3.26,K2 Sm2 Ti3 O10,18.11764705882353,61.8235294117647,572.5917647058823,10.588235294117647,114.23529411764706,2.5294117647058822,1.8823529411764706,2.3529411764705883,0.35294117647058826,5.294117647058823,1.1764705882352942,3.6470588235294117,20.811372549023528,0.0,87.76470588235294
K2SmP2S7,2.59,K2 Sm1 P2 S7,20.166666666666668,67.58333333333333,447.59833333333336,12.25,129.41666666666666,2.1041666666666665,1.8333333333333333,2.8333333333333335,0.0,5.166666666666667,1.6666666666666667,2.5,33.75766121031666,1.5553333333333335,93.16666666666667
K2Sn(AuS2)2,2.75,K2 Sn1 Au2 S4,34.44444444444444,63.333333333333336,600.6933333333333,11.333333333333334,137.44444444444446,2.111111111111111,1.5555555555555556,2.0,3.3333333333333335,10.0,1.3333333333333333,1.7777777777777777,35.11620370371111,0.9786666666666667,147.66666666666666
K2Sn3(SbS5)2,2.3,K2 Sn3 Sb2 S10,26.470588235294116,76.23529411764706,463.4976470588236,13.764705882352942,126.52941176470588,2.2011764705882353,1.8823529411764706,3.0588235294117645,2.9411764705882355,7.882352941176471,2.235294117647059,2.3529411764705883,33.35629901961176,1.2952941176470587,112.52941176470588
K2Ta15O32,0.33,K2 Ta15 O32,28.346938775510203,71.63265306122449,1056.6665306122447,12.020408163265307,103.42857142857143,2.7391836734693875,1.9591836734693877,2.6122448979591835,0.9183673469387755,9.775510204081632,1.3061224489795917,3.489795918367347,14.47700680272245,0.0,87.28571428571429
K2Te,1.9,K2 Te1,30.0,32.0,465.23999999999995,6.0,181.33333333333334,1.2466666666666668,1.3333333333333333,1.3333333333333333,3.3333333333333335,6.0,0.6666666666666666,1.3333333333333333,60.325555555566666,0.15466666666666667,203.33333333333334
K2TeI6,1.38,K2 Te1 I6,45.333333333333336,74.66666666666667,412.98,13.333333333333334,153.11111111111111,2.188888888888889,1.7777777777777777,3.7777777777777777,7.777777777777778,13.333333333333334,0.8888888888888888,1.1111111111111112,48.785185185188894,0.7595555555555555,110.44444444444444
K2Th(CuS2)2,2.17,K2 Th1 Cu2 S4,27.77777777777778,55.77777777777778,773.8933333333334,10.11111111111111,144.0,1.8955555555555559,1.5555555555555556,1.7777777777777777,2.4444444444444446,5.777777777777778,0.8888888888888888,2.2222222222222223,33.763425925933326,0.9786666666666667,157.0
K2Ti(CuS2)2,2.04,K2 Ti1 Cu2 S4,20.22222222222222,58.77777777777778,764.7822222222223,10.222222222222221,138.88888888888889,1.9222222222222223,1.5555555555555556,1.7777777777777777,2.4444444444444446,5.777777777777778,0.8888888888888888,2.2222222222222223,32.02120370371111,0.9786666666666667,153.55555555555554
K2VAgS4,1.85,K2 V1 Ag1 S4,21.5,58.625,705.55375,10.25,140.5,1.94,1.625,2.0,1.625,5.25,1.0,2.25,34.83760416667499,1.101,149.0
K2VCuS4,1.82,K2 V1 Cu1 S4,19.25,58.5,720.90875,10.25,138.875,1.93625,1.625,2.0,1.625,5.25,1.0,2.25,34.180104166674994,1.101,149.0
K2Zn(SnSe3)2,1.71,K2 Zn1 Sn2 Se6,33.81818181818182,69.9090909090909,485.44545454545454,12.545454545454545,138.72727272727272,2.0463636363636364,1.8181818181818181,2.5454545454545454,8.181818181818182,12.545454545454545,1.8181818181818181,2.0,34.75121212121818,0.4358181818181819,92.54545454545455
K2ZnTe2,3.0,K2 Zn1 Te2,34.4,51.0,562.2119999999999,9.2,160.8,1.498,1.6,1.6,6.0,9.2,0.8,1.2,45.94,0.18560000000000001,191.2
K3B6ClO10,6.89,K3 B6 Cl1 O10,9.2,70.25,790.8595,12.9,93.75,2.613,1.85,2.55,0.0,4.4,2.55,2.7,18.895125000005002,0.58185,93.35
K3Bi2I9,2.1,K3 Bi2 I9,50.0,74.64285714285714,398.57428571428574,13.285714285714286,154.0,2.1742857142857144,1.7857142857142858,3.642857142857143,7.857142857142857,15.285714285714286,1.0714285714285714,1.2857142857142858,48.02535714286428,0.6827142857142857,91.92857142857143
K3Cd(BO2)5,3.47,K3 Cd1 B5 O10,11.052631578947368,68.89473684210526,731.1478947368421,12.631578947368421,96.47368421052632,2.5657894736842106,1.8421052631578947,2.3684210526315788,0.5263157894736842,4.7368421052631575,2.3684210526315788,2.526315789473684,19.248815789478947,0.4010526315789474,96.36842105263158
K3Cr2(PS4)3,1.35,K3 Cr2 P3 S12,17.1,70.6,549.0905,12.6,123.4,2.1655,1.75,2.85,0.5,5.1,1.65,2.4,30.942660714285,1.56495,99.55
K3Ga3Ge7S20,3.25,K3 Ga3 Ge7 S20,21.03030303030303,77.0909090909091,550.4642424242425,13.93939393939394,118.63636363636364,2.229090909090909,1.9090909090909092,2.9393939393939394,3.0303030303030303,7.878787878787879,2.515151515151515,2.606060606060606,28.86863636363939,1.4157878787878786,116.78787878787878
K3Ga3Ge7Se20,2.23,K3 Ga3 Ge7 Se20,31.939393939393938,77.6969696969697,614.488484848485,13.93939393939394,127.72727272727273,2.210909090909091,1.9090909090909092,2.9393939393939394,9.090909090909092,13.93939393939394,2.515151515151515,2.606060606060606,28.949318181821212,0.5654848484848485,82.84848484848484
K3NaSn3Se8,2.2,K3 Na1 Sn3 Se8,32.666666666666664,64.2,456.5133333333333,11.6,143.46666666666667,1.978,1.7333333333333334,2.533333333333333,7.333333333333333,11.6,1.8666666666666667,2.1333333333333333,37.05188888889334,0.42613333333333336,96.73333333333333
K3Nb2AsSe11,1.53,K3 Nb2 As1 Se11,32.11764705882353,68.58823529411765,766.6817647058824,12.0,139.76470588235293,2.1111764705882354,1.7058823529411764,2.764705882352941,7.529411764705882,12.0,1.4705882352941178,2.4705882352941178,33.11617647059411,0.517,86.17647058823529
K3Sm(AsS4)2,2.2,K3 Sm1 As2 S8,22.357142857142858,64.57142857142857,545.8192857142857,11.714285714285714,134.64285714285714,2.0450000000000004,1.7857142857142858,2.7142857142857144,1.4285714285714286,6.357142857142857,1.5714285714285714,2.357142857142857,35.94250000000714,1.2582857142857142,124.64285714285714
K3Ta2AsS11,2.21,K3 Ta2 As1 S11,24.235294117647058,68.05882352941177,761.8558823529411,12.0,130.76470588235293,2.118823529411765,1.8235294117647058,2.764705882352941,0.9411764705882353,7.176470588235294,1.4705882352941178,2.4705882352941178,33.022977941182354,1.4248235294117648,122.41176470588235
K3Ta2AsSe11,1.45,K3 Ta2 As1 Se11,35.88235294117647,68.70588235294117,830.2111764705883,12.0,140.47058823529412,2.099411764705882,1.8235294117647058,2.764705882352941,7.411764705882353,13.647058823529411,1.4705882352941178,2.4705882352941178,33.10911764706471,0.517,86.17647058823529
K3Th2Cu3S7,2.49,K3 Th2 Cu3 S7,29.066666666666666,56.6,789.828,10.266666666666667,143.46666666666667,1.9213333333333333,1.6,1.8666666666666667,2.2666666666666666,5.733333333333333,0.9333333333333333,2.4,33.18520833334,1.0276,153.46666666666667
K3Ti2P5S18,1.61,K3 Ti2 P5 S18,16.571428571428573,74.78571428571429,481.0203571428571,13.357142857142858,119.78571428571429,2.2474999999999996,1.8928571428571428,3.107142857142857,0.14285714285714285,5.142857142857143,1.8214285714285714,2.5,29.632676445574997,1.7057499999999999,83.75
K4(ZrSe5)3,1.81,K4 Zr3 Se15,32.09090909090909,67.22727272727273,688.1872727272727,11.636363636363637,142.5909090909091,2.069090909090909,1.8181818181818181,2.727272727272727,7.090909090909091,11.636363636363637,1.3636363636363635,2.6363636363636362,34.12780303030909,0.5447727272727273,77.63636363636364
K4Ag9(SbS3)4,2.0,K4 Ag9 Sb4 S12,30.862068965517242,68.72413793103448,715.0320689655173,12.241379310344827,135.6206896551724,2.0624137931034485,1.5517241379310345,2.0689655172413794,4.482758620689655,8.10344827586207,1.2413793103448276,1.6896551724137931,30.175143678165515,0.9111724137931034,153.27586206896552
K4Al4Si19,1.4,K4 Al4 Si19,14.592592592592593,66.14814814814815,1375.2962962962963,11.925925925925926,126.11111111111111,1.6970370370370371,1.8518518518518519,1.5555555555555556,0.0,3.4074074074074074,3.5555555555555554,3.7037037037037037,27.65580246914074,0.543962962962963,227.0
K4Ce3Sn3S14,2.46,K4 Ce3 Sn3 S14,26.0,63.708333333333336,479.64166666666665,11.625,137.95833333333334,2.026666666666667,1.8333333333333333,2.5833333333333335,1.375,5.916666666666667,1.6666666666666667,4.583333333333333,36.04241319445,1.2845,120.875
K4Ga4Si19,1.18,K4 Ga4 Si19,17.25925925925926,66.29629629629629,1281.88,11.925925925925926,126.25925925925925,1.7266666666666668,1.8518518518518519,1.5555555555555556,1.4814814814814814,4.888888888888889,3.5555555555555554,3.7037037037037037,28.008024691362962,0.543962962962963,203.14814814814815
K4Ge(PSe3)4,2.0,K4 Ge1 P4 Se12,27.428571428571427,71.0,464.51047619047625,12.857142857142858,133.33333333333334,2.126190476190476,1.8095238095238095,2.9523809523809526,6.190476190476191,10.952380952380953,1.9047619047619047,2.0952380952380953,34.13107709750476,0.7843333333333333,62.714285714285715
K4GeS4,0.8,K4 Ge1 S4,19.11111111111111,49.22222222222222,456.7733333333333,9.11111111111111,150.22222222222223,1.7344444444444445,1.5555555555555556,2.0,1.1111111111111112,4.666666666666667,1.3333333333333333,1.7777777777777777,46.508796296311104,1.021222222222222,157.88888888888889
K4GeSe4,0.64,K4 Ge1 Se4,27.11111111111111,49.666666666666664,503.7244444444445,9.11111111111111,156.88888888888889,1.721111111111111,1.5555555555555556,2.0,5.555555555555555,9.11111111111111,1.3333333333333333,1.7777777777777777,46.567962962977774,0.39766666666666667,133.0
K4Hf3Se14,2.02,K4 Hf3 Se14,36.57142857142857,66.33333333333333,751.4342857142857,11.428571428571429,143.66666666666666,2.0419047619047617,1.8095238095238095,2.6666666666666665,6.9523809523809526,13.428571428571429,1.3333333333333333,2.6666666666666665,34.37650793651429,0.5326666666666666,80.66666666666667
K5In3P6Se19,2.2,K5 In3 P6 Se19,29.636363636363637,73.60606060606061,432.1727272727273,13.272727272727273,132.21212121212122,2.1524242424242424,1.8484848484848484,2.9393939393939394,6.666666666666667,11.454545454545455,2.1515151515151514,2.303030303030303,32.309538239536366,0.7554848484848485,55.75757575757576
K6Cd4Sn3Se13,2.33,K6 Cd4 Sn3 Se13,34.53846153846154,65.1923076923077,474.3576923076923,11.692307692307692,145.03846153846155,1.9503846153846152,1.7692307692307692,2.230769230769231,7.6923076923076925,11.692307692307692,1.4615384615384615,1.6923076923076923,36.67057692308462,0.3995,105.96153846153847
K6CdTe4,2.51,K6 Cd1 Te4,33.63636363636363,40.72727272727273,500.3672727272726,7.454545454545454,174.0,1.3645454545454545,1.4545454545454546,1.4545454545454546,4.545454545454546,7.454545454545454,0.7272727272727273,1.2727272727272727,54.28984848485454,0.16872727272727273,197.8181818181818
K6Ta1.03Nb2.97S25,2.01,K6 Ta1.03 Nb2.97 S25,20.313142857142857,68.77228571428572,665.268,12.17142857142857,128.71942857142858,2.1633428571428572,1.7437142857142858,2.857142857142857,0.4277142857142857,5.440571428571429,1.4285714285714286,2.4,33.027716428577136,1.5728571428571427,115.42857142857143
K6Ta2.93Nb1.07S22,1.88,K6 Ta2.93 Nb1.07 S22,22.6175,67.0290625,723.2906250000001,11.8125,131.299375,2.11834375,1.7790625,2.75,0.4084375,6.219374999999999,1.375,2.4375,33.70298281250625,1.513875,119.6875
K6Yb3(PS4)5,2.6,K6 Yb3 P5 S20,21.147058823529413,67.94117647058823,430.8494117647059,12.058823529411764,129.8235294117647,2.0955882352941178,1.8235294117647058,2.7941176470588234,0.0,5.852941176470588,1.6176470588235294,1.7941176470588236,34.39966736694706,1.5342647058823529,101.73529411764706
K8Ce2I18O53,2.34,K8 Ce2 I18 O53,20.320987654320987,78.92592592592592,181.50543209876543,14.419753086419753,99.1604938271605,2.950617283950617,1.9012345679012346,3.728395061728395,2.246913580246914,7.901234567901234,1.5308641975308641,2.1728395061728394,23.656399176958026,0.236,49.48148148148148
K9Bi13S24,1.4,K9 Bi13 S24,35.52173913043478,70.80434782608695,422.3176086956522,12.782608695652174,136.32608695652175,2.077391304347826,1.8043478260869565,2.9347826086956523,2.8260869565217392,11.521739130434783,1.891304347826087,2.0869565217391304,37.06945652174566,1.1488695652173913,84.71739130434783
KAg2AsS3,2.25,K1 Ag2 As1 S3,27.714285714285715,68.71428571428571,723.0671428571429,12.285714285714286,132.42857142857142,2.085714285714286,1.5714285714285714,2.142857142857143,4.285714285714286,8.0,1.2857142857142858,1.7142857142857142,29.32889880952857,0.9437142857142857,150.71428571428572
KAg2PS4,3.02,K1 Ag2 P1 S4,24.0,71.0,584.6412500000001,12.75,127.5,2.1487499999999997,1.625,2.375,2.5,6.5,1.375,1.75,28.9355505952375,1.304125,120.125
KAg2SbS3,2.1,K1 Ag2 Sb1 S3,30.285714285714285,68.85714285714286,696.4642857142857,12.285714285714286,135.28571428571428,2.067142857142857,1.5714285714285714,2.142857142857143,4.285714285714286,8.0,1.2857142857142858,1.7142857142857142,30.669613095242855,0.9437142857142857,150.71428571428572
KAg2SbS4,2.2,K1 Ag2 Sb1 S4,28.5,71.25,657.9512500000001,12.75,131.5,2.13125,1.625,2.375,3.75,7.75,1.375,1.75,30.0592708333375,1.101,140.625
KAgAsS2,2.21,K1 Ag1 As1 S2,26.2,65.6,687.6360000000001,11.8,135.4,2.018,1.6,2.2,4.0,7.8,1.4,1.8,32.637083333339994,0.8808,152.0
KAlGeS4,3.5,K1 Al1 Ge1 S4,18.285714285714285,72.42857142857143,576.4057142857143,13.142857142857142,123.42857142857143,2.1085714285714285,1.8571428571428572,2.7142857142857144,1.4285714285714286,6.0,2.4285714285714284,2.5714285714285716,30.819880952385713,1.313,137.0
KAsSe2,1.62,K1 As1 Se2,30.0,66.25,603.6324999999999,12.0,140.5,2.025,1.75,2.75,7.5,12.0,1.75,2.0,36.780416666674995,0.3995,105.75
KAu(IO3)4,2.75,K1 Au1 I4 O12,22.555555555555557,83.16666666666667,215.49222222222224,15.11111111111111,93.72222222222223,3.071111111111111,1.8888888888888888,3.7777777777777777,2.7777777777777777,9.222222222222221,1.5555555555555556,1.6666666666666667,20.61814814815,0.23600000000000002,47.44444444444444
KB5PbO9,3.1,K1 B5 Pb1 O9,12.375,76.6875,823.1462500000001,14.0,85.1875,2.769375,1.9375,2.6875,0.625,6.125,2.9375,3.0,13.68901041666875,0.47625,87.0
KBaAsSe3,2.26,K1 Ba1 As1 Se3,35.0,60.5,651.4216666666666,11.0,149.5,1.9233333333333331,1.8333333333333333,2.5,6.666666666666667,11.0,1.5,1.6666666666666667,39.43861111111667,0.3995,111.0
KBaB5O9,3.65,K1 Ba1 B5 O9,10.75,72.1875,848.1081250000001,13.25,89.5,2.6793750000000003,1.9375,2.5625,0.0,4.5,2.6875,2.75,15.906510416668752,0.47625,87.25
KBaSbSe3,2.04,K1 Ba1 Sb1 Se3,38.0,60.666666666666664,620.385,11.0,152.83333333333334,1.9016666666666666,1.8333333333333333,2.5,6.666666666666667,11.0,1.5,1.6666666666666667,41.002777777783336,0.3995,111.0
KBi3S5,1.21,K1 Bi3 S5,38.666666666666664,77.88888888888889,434.6144444444444,14.0,130.22222222222223,2.197777777777778,1.8888888888888888,3.2222222222222223,3.3333333333333335,13.11111111111111,2.111111111111111,2.2222222222222223,33.43233796296667,1.2233333333333334,68.33333333333333
KBiS2,0.86,K1 Bi1 S2,33.5,66.25,414.4125,12.0,140.25,2.0,1.75,2.75,2.5,10.5,1.75,2.0,39.407604166675,1.101,95.25
KBiSe2,0.61,K1 Bi1 Se2,42.5,66.75,467.23249999999996,12.0,147.75,1.9849999999999999,1.75,2.75,7.5,15.5,1.75,2.0,39.474166666675,0.3995,67.25
KBr,7.6,K1 Br1,27.0,49.0,301.16499999999996,9.0,161.5,1.89,1.5,2.5,5.0,9.0,0.5,1.0,51.29333333335,0.7285,146.5
KCd4Ga5Se12,2.16,K1 Cd4 Ga5 Se12,35.18181818181818,78.22727272727273,461.6345454545454,13.909090909090908,128.5909090909091,2.146818181818182,1.9545454545454546,2.409090909090909,9.545454545454545,13.909090909090908,2.227272727272727,2.272727272727273,25.291553030304552,0.4358181818181819,67.86363636363636
KCeSe4,1.54,K1 Ce1 Se4,35.5,62.333333333333336,563.9216666666666,11.333333333333334,147.83333333333334,2.023333333333333,1.8333333333333333,2.6666666666666665,6.833333333333333,11.5,1.3333333333333333,5.166666666666667,35.671111111116666,0.5326666666666667,79.83333333333333
KCl,8.5,K1 Cl1,18.0,48.5,254.065,9.0,152.5,1.99,1.5,2.5,0.0,4.0,0.5,1.0,48.80208333335,1.2465,146.5
KCu2BiS3,1.29,K1 Cu2 Bi1 S3,29.714285714285715,68.71428571428571,680.2214285714284,12.285714285714286,132.85714285714286,2.0542857142857143,1.5714285714285714,2.142857142857143,4.285714285714286,10.0,1.2857142857142858,1.7142857142857142,29.365327380957144,0.9437142857142857,128.71428571428572
KCu3S2,1.46,K1 Cu3 S2,23.0,61.833333333333336,864.4266666666667,11.0,134.83333333333334,1.9466666666666665,1.3333333333333333,1.3333333333333333,5.0,7.666666666666667,0.6666666666666666,1.3333333333333333,26.31506944445,0.734,174.0
KCu4AsS4,1.9,K1 Cu4 As1 S4,23.2,69.5,841.1049999999999,12.4,127.0,2.092,1.5,1.9,5.0,8.4,1.1,1.6,24.27091666667,0.8808,157.5
KCuSnS3,1.47,K1 Cu1 Sn1 S3,24.333333333333332,68.5,560.7433333333333,12.333333333333334,131.5,2.07,1.6666666666666667,2.3333333333333335,3.3333333333333335,7.333333333333333,1.6666666666666667,2.0,32.47038194445,1.101,134.16666666666666
KCuSnSe3,1.04,K1 Cu1 Sn1 Se3,33.333333333333336,69.0,613.5633333333334,12.333333333333334,139.0,2.0549999999999997,1.6666666666666667,2.3333333333333335,8.333333333333334,12.333333333333334,1.6666666666666667,2.0,32.53694444445,0.3995,106.16666666666667
KEuAsS4,1.89,K1 Eu1 As1 S4,25.571428571428573,66.28571428571429,582.1385714285714,11.857142857142858,134.28571428571428,2.072142857142857,1.8571428571428572,2.7142857142857144,1.4285714285714286,7.0,1.5714285714285714,2.7142857142857144,33.555595238100004,1.2582857142857142,129.14285714285714
KF,10.3,K1 F1,14.0,48.0,195.015,9.0,130.0,2.4,1.5,2.5,0.0,4.0,0.5,1.0,41.407083333349995,0.985,122.0
KFe2BiO5,1.76,K1 Fe2 Bi1 O5,21.555555555555557,70.44444444444444,530.77,12.444444444444445,105.0,2.6333333333333333,1.8888888888888888,2.5555555555555554,2.4444444444444446,8.444444444444445,1.4444444444444444,2.4444444444444446,19.226851851855557,0.0,84.33333333333333
KFeCuTe2,1.06,K1 Fe1 Cu1 Te2,35.6,60.4,990.124,10.4,148.6,1.75,1.6,1.6,7.2,10.4,0.8,2.0,32.88666666666,0.18560000000000001,197.4
KGaSe2,2.6,K1 Ga1 Se2,29.5,63.75,406.86,11.5,141.25,1.9324999999999999,1.75,2.25,7.5,11.5,2.25,2.5,35.951041666674996,0.3995,80.25
KGaSnSe4,1.73,K1 Ga1 Sn1 Se4,33.714285714285715,73.28571428571429,445.7885714285714,13.142857142857142,134.85714285714286,2.1128571428571425,1.8571428571428572,2.7142857142857144,8.571428571428571,13.142857142857142,2.4285714285714284,2.5714285714285716,32.704166666671426,0.4565714285714286,70.0
KIn(TeO3)2,4.0,K1 In1 Te2 O6,22.0,78.0,254.03999999999996,14.2,101.7,2.744,1.9,3.3,3.0,8.2,2.1,2.2,22.15233333333,0.09280000000000001,74.4
KInGeS4,3.1,K1 In1 Ge1 S4,23.428571428571427,72.71428571428571,504.44571428571425,13.142857142857142,126.42857142857143,2.132857142857143,1.8571428571428572,2.7142857142857144,2.857142857142857,7.428571428571429,2.4285714285714284,2.5714285714285716,31.931309523814285,1.313,124.71428571428571
KInS2,3.0,K1 In1 S2,25.0,63.5,385.75,11.5,138.75,1.94,1.75,2.25,2.5,6.5,2.25,2.5,37.235104166675,1.101,127.0
KInSe2,2.68,K1 In1 Se2,34.0,64.0,438.57,11.5,146.25,1.9249999999999998,1.75,2.25,7.5,11.5,2.25,2.5,37.301666666675004,0.3995,99.0
KInSnS4,2.3,K1 In1 Sn1 S4,26.0,72.85714285714286,403.54285714285714,13.142857142857142,129.14285714285714,2.125714285714286,1.8571428571428572,2.7142857142857144,2.857142857142857,7.428571428571429,2.4285714285714284,2.5714285714285716,33.399880952385715,1.2582857142857142,112.71428571428571
KLiCO3,6.32,K1 Li1 C1 O3,8.666666666666666,57.0,796.27,10.666666666666666,100.83333333333333,2.445,1.6666666666666667,2.3333333333333335,0.0,4.0,1.6666666666666667,2.0,20.4425,0.7493333333333334,114.66666666666667
